xYear,xMonth,State,County,Age_Group,rundatetime,PatCount_Opioid,Population
2025,2,CA,Marin,15-24 yrs,07SEP2025:04:03:55,168,"259,087"
2025,2,CA,Mariposa,15-24 yrs,07SEP2025:04:03:55,14,"16,005"
2025,2,CA,Mendocino,15-24 yrs,07SEP2025:04:03:55,67,"86,841"
2025,2,CA,Merced,15-24 yrs,07SEP2025:04:03:55,188,"269,998"
2025,2,CA,Modoc,15-24 yrs,07SEP2025:04:03:55,4,"7,849"
2025,2,CA,Mono,15-24 yrs,07SEP2025:04:03:55,9,"12,753"
2025,2,CA,Monterey,15-24 yrs,07SEP2025:04:03:55,252,"419,825"
2025,2,CA,Napa,15-24 yrs,07SEP2025:04:03:55,82,"140,274"
2025,2,CA,Nevada,15-24 yrs,07SEP2025:04:03:55,61,"96,666"
2025,2,CA,Orange,15-24 yrs,07SEP2025:04:03:55,1657,"3,175,209"
2025,2,CA,Placer,15-24 yrs,07SEP2025:04:03:55,330,"388,469"
2025,2,CA,Plumas,15-24 yrs,07SEP2025:04:03:55,7,"17,201"
2025,2,CA,Riverside,15-24 yrs,07SEP2025:04:03:55,1511,"2,413,438"
2025,2,CA,Sacramento,15-24 yrs,07SEP2025:04:03:55,1047,"1,526,256"
2025,2,CA,San Benito,15-24 yrs,07SEP2025:04:03:55,31,"58,830"
2025,2,CA,San Bernardino,15-24 yrs,07SEP2025:04:03:55,1167,"2,145,184"
2025,2,CA,San Diego,15-24 yrs,07SEP2025:04:03:55,1773,"3,310,766"
2025,2,CA,San Francisco,15-24 yrs,07SEP2025:04:03:55,239,"874,961"
2025,2,CA,San Joaquin,15-24 yrs,07SEP2025:04:03:55,449,"741,463"
2025,2,CA,San Luis Obispo,15-24 yrs,07SEP2025:04:03:55,167,"280,493"
2025,2,CA,San Mateo,15-24 yrs,07SEP2025:04:03:55,309,"737,926"
2025,2,CA,Santa Barbara,15-24 yrs,07SEP2025:04:03:55,256,"445,342"
2025,2,CA,Santa Clara,15-24 yrs,07SEP2025:04:03:55,943,"1,952,377"
2025,2,CA,Santa Cruz,15-24 yrs,07SEP2025:04:03:55,184,"293,319"
2025,2,CA,Shasta,15-24 yrs,07SEP2025:04:03:55,139,"186,541"
2025,2,CA,Sierra,15-24 yrs,07SEP2025:04:03:55,0,"2,755"
2025,2,CA,Siskiyou,15-24 yrs,07SEP2025:04:03:55,24,"44,533"
2025,2,CA,Solano,15-24 yrs,07SEP2025:04:03:55,324,"440,759"
2025,2,CA,Sonoma,15-24 yrs,07SEP2025:04:03:55,347,"500,203"
2025,2,CA,Stanislaus,15-24 yrs,07SEP2025:04:03:55,386,"547,424"
2025,2,CA,Sutter,15-24 yrs,07SEP2025:04:03:55,87,"95,364"
2025,2,CA,Tehama,15-24 yrs,07SEP2025:04:03:55,40,"55,078"
2025,2,CA,Trinity,15-24 yrs,07SEP2025:04:03:55,5,"12,562"
2025,2,CA,Tulare,15-24 yrs,07SEP2025:04:03:55,384,"458,532"
2025,2,CA,Tuolumne,15-24 yrs,07SEP2025:04:03:55,26,"52,508"
2025,2,CA,Ventura,15-24 yrs,07SEP2025:04:03:55,516,"852,332"
2025,2,CA,Yolo,15-24 yrs,07SEP2025:04:03:55,191,"219,016"
2025,2,CA,Yuba,15-24 yrs,07SEP2025:04:03:55,60,"75,465"
2025,2,CA,Alameda,25-44 yrs,07SEP2025:04:03:55,4503,"1,662,647"
2025,2,CA,Alpine,25-44 yrs,07SEP2025:04:03:55,0,"1,006"
2025,2,CA,Amador,25-44 yrs,07SEP2025:04:03:55,164,"38,522"
2025,2,CA,Butte,25-44 yrs,07SEP2025:04:03:55,1038,"226,231"
2025,2,CA,Calaveras,25-44 yrs,07SEP2025:04:03:55,214,"45,558"
2025,2,CA,Colusa,25-44 yrs,07SEP2025:04:03:55,74,"21,729"
2025,2,CA,Contra Costa,25-44 yrs,07SEP2025:04:03:55,3853,"1,136,283"
2025,2,CA,Del Norte,25-44 yrs,07SEP2025:04:03:55,111,"27,495"
2025,2,CA,El Dorado,25-44 yrs,07SEP2025:04:03:55,641,"188,491"
2025,2,CA,Fresno,25-44 yrs,07SEP2025:04:03:55,3666,"989,136"
2025,2,CA,Glenn,25-44 yrs,07SEP2025:04:03:55,129,"28,267"
2025,2,CA,Humboldt,25-44 yrs,07SEP2025:04:03:55,576,"136,041"
2025,2,CA,Imperial,25-44 yrs,07SEP2025:04:03:55,493,"176,081"
2025,2,CA,Inyo,25-44 yrs,07SEP2025:04:03:55,86,"19,272"
2025,2,CA,Kern,25-44 yrs,07SEP2025:04:03:55,4337,"889,141"
2025,2,CA,Kings,25-44 yrs,07SEP2025:04:03:55,622,"149,259"
2025,2,CA,Lake,25-44 yrs,07SEP2025:04:03:55,305,"64,223"
2025,2,CA,Lassen,25-44 yrs,07SEP2025:04:03:55,83,"33,006"
2025,2,CA,Los Angeles,25-44 yrs,07SEP2025:04:03:55,26094,10074537
2025,2,CA,Madera,25-44 yrs,07SEP2025:04:03:55,521,"154,817"
2025,2,CA,Marin,25-44 yrs,07SEP2025:04:03:55,517,"259,087"
2025,2,CA,Mariposa,25-44 yrs,07SEP2025:04:03:55,63,"16,005"
2025,2,CA,Mendocino,25-44 yrs,07SEP2025:04:03:55,334,"86,841"
2025,2,CA,Merced,25-44 yrs,07SEP2025:04:03:55,1191,"269,998"
2025,2,CA,Modoc,25-44 yrs,07SEP2025:04:03:55,20,"7,849"
2025,2,CA,Mono,25-44 yrs,07SEP2025:04:03:55,29,"12,753"
2025,2,CA,Monterey,25-44 yrs,07SEP2025:04:03:55,1048,"419,825"
2025,2,CA,Napa,25-44 yrs,07SEP2025:04:03:55,414,"140,274"
2025,2,CA,Nevada,25-44 yrs,07SEP2025:04:03:55,365,"96,666"
2025,2,CA,Orange,25-44 yrs,07SEP2025:04:03:55,8307,"3,175,209"
2025,2,CA,Placer,25-44 yrs,07SEP2025:04:03:55,1397,"388,469"
2025,2,CA,Plumas,25-44 yrs,07SEP2025:04:03:55,54,"17,201"
2025,2,CA,Riverside,25-44 yrs,07SEP2025:04:03:55,8911,"2,413,438"
2025,2,CA,Sacramento,25-44 yrs,07SEP2025:04:03:55,6161,"1,526,256"
2025,2,CA,San Benito,25-44 yrs,07SEP2025:04:03:55,175,"58,830"
2025,2,CA,San Bernardino,25-44 yrs,07SEP2025:04:03:55,8594,"2,145,184"
2025,2,CA,San Diego,25-44 yrs,07SEP2025:04:03:55,9724,"3,310,766"
2025,2,CA,San Francisco,25-44 yrs,07SEP2025:04:03:55,2123,"874,961"
2025,2,CA,San Joaquin,25-44 yrs,07SEP2025:04:03:55,2839,"741,463"
2025,2,CA,San Luis Obispo,25-44 yrs,07SEP2025:04:03:55,869,"280,493"
2025,2,CA,San Mateo,25-44 yrs,07SEP2025:04:03:55,1470,"737,926"
2025,2,CA,Santa Barbara,25-44 yrs,07SEP2025:04:03:55,1250,"445,342"
2025,2,CA,Santa Clara,25-44 yrs,07SEP2025:04:03:55,3997,"1,952,377"
2025,2,CA,Santa Cruz,25-44 yrs,07SEP2025:04:03:55,741,"293,319"
2025,2,CA,Shasta,25-44 yrs,07SEP2025:04:03:55,820,"186,541"
2025,2,CA,Sierra,25-44 yrs,07SEP2025:04:03:55,2,"2,755"
2025,2,CA,Siskiyou,25-44 yrs,07SEP2025:04:03:55,145,"44,533"
2025,2,CA,Solano,25-44 yrs,07SEP2025:04:03:55,1718,"440,759"
2025,2,CA,Sonoma,25-44 yrs,07SEP2025:04:03:55,1763,"500,203"
2025,2,CA,Stanislaus,25-44 yrs,07SEP2025:04:03:55,2649,"547,424"
2025,2,CA,Sutter,25-44 yrs,07SEP2025:04:03:55,467,"95,364"
2025,2,CA,Tehama,25-44 yrs,07SEP2025:04:03:55,244,"55,078"
2025,2,CA,Trinity,25-44 yrs,07SEP2025:04:03:55,54,"12,562"
2025,2,CA,Tulare,25-44 yrs,07SEP2025:04:03:55,1920,"458,532"
2025,2,CA,Tuolumne,25-44 yrs,07SEP2025:04:03:55,209,"52,508"
2025,2,CA,Ventura,25-44 yrs,07SEP2025:04:03:55,2669,"852,332"
2025,2,CA,Yolo,25-44 yrs,07SEP2025:04:03:55,660,"219,016"
2025,2,CA,Yuba,25-44 yrs,07SEP2025:04:03:55,508,"75,465"
2025,2,CA,Alameda,45-64 yrs,07SEP2025:04:03:55,9057,"1,662,647"
2025,2,CA,Alpine,45-64 yrs,07SEP2025:04:03:55,2,"1,006"
2025,2,CA,Amador,45-64 yrs,07SEP2025:04:03:55,475,"38,522"
2025,2,CA,Butte,45-64 yrs,07SEP2025:04:03:55,2690,"226,231"
2025,2,CA,Calaveras,45-64 yrs,07SEP2025:04:03:55,698,"45,558"
2025,2,CA,Colusa,45-64 yrs,07SEP2025:04:03:55,172,"21,729"
2025,2,CA,Contra Costa,45-64 yrs,07SEP2025:04:03:55,9529,"1,136,283"
2025,2,CA,Del Norte,45-64 yrs,07SEP2025:04:03:55,400,"27,495"
2025,2,CA,El Dorado,45-64 yrs,07SEP2025:04:03:55,1919,"188,491"
2025,2,CA,Fresno,45-64 yrs,07SEP2025:04:03:55,8525,"989,136"
2025,2,CA,Glenn,45-64 yrs,07SEP2025:04:03:55,375,"28,267"
2025,2,CA,Humboldt,45-64 yrs,07SEP2025:04:03:55,1498,"136,041"
2025,2,CA,Imperial,45-64 yrs,07SEP2025:04:03:55,1430,"176,081"
2025,2,CA,Inyo,45-64 yrs,07SEP2025:04:03:55,151,"19,272"
2025,2,CA,Kern,45-64 yrs,07SEP2025:04:03:55,10103,"889,141"
2025,2,CA,Kings,45-64 yrs,07SEP2025:04:03:55,1443,"149,259"
2025,2,CA,Lake,45-64 yrs,07SEP2025:04:03:55,859,"64,223"
2025,2,CA,Lassen,45-64 yrs,07SEP2025:04:03:55,283,"33,006"
2025,2,CA,Los Angeles,45-64 yrs,07SEP2025:04:03:55,57318,10074537
2025,2,CA,Madera,45-64 yrs,07SEP2025:04:03:55,1356,"154,817"
2025,2,CA,Marin,45-64 yrs,07SEP2025:04:03:55,1573,"259,087"
2025,2,CA,Mariposa,45-64 yrs,07SEP2025:04:03:55,179,"16,005"
2025,2,CA,Mendocino,45-64 yrs,07SEP2025:04:03:55,901,"86,841"
2025,2,CA,Merced,45-64 yrs,07SEP2025:04:03:55,2705,"269,998"
2025,2,CA,Modoc,45-64 yrs,07SEP2025:04:03:55,56,"7,849"
2025,2,CA,Mono,45-64 yrs,07SEP2025:04:03:55,51,"12,753"
2025,2,CA,Monterey,45-64 yrs,07SEP2025:04:03:55,2191,"419,825"
2025,2,CA,Napa,45-64 yrs,07SEP2025:04:03:55,934,"140,274"
2025,2,CA,Nevada,45-64 yrs,07SEP2025:04:03:55,987,"96,666"
2025,2,CA,Orange,45-64 yrs,07SEP2025:04:03:55,19651,"3,175,209"
2025,2,CA,Placer,45-64 yrs,07SEP2025:04:03:55,3903,"388,469"
2025,2,CA,Plumas,45-64 yrs,07SEP2025:04:03:55,171,"17,201"
2025,2,CA,Riverside,45-64 yrs,07SEP2025:04:03:55,22344,"2,413,438"
2025,2,CA,Sacramento,45-64 yrs,07SEP2025:04:03:55,14401,"1,526,256"
2025,2,CA,San Benito,45-64 yrs,07SEP2025:04:03:55,413,"58,830"
2025,2,CA,San Bernardino,45-64 yrs,07SEP2025:04:03:55,21776,"2,145,184"
2025,2,CA,San Diego,45-64 yrs,07SEP2025:04:03:55,20507,"3,310,766"
2025,2,CA,San Francisco,45-64 yrs,07SEP2025:04:03:55,3514,"874,961"
2025,2,CA,San Joaquin,45-64 yrs,07SEP2025:04:03:55,6641,"741,463"
2025,2,CA,San Luis Obispo,45-64 yrs,07SEP2025:04:03:55,2352,"280,493"
2025,2,CA,San Mateo,45-64 yrs,07SEP2025:04:03:55,3109,"737,926"
2025,2,CA,Santa Barbara,45-64 yrs,07SEP2025:04:03:55,3072,"445,342"
2025,2,CA,Santa Clara,45-64 yrs,07SEP2025:04:03:55,7323,"1,952,377"
2025,2,CA,Santa Cruz,45-64 yrs,07SEP2025:04:03:55,1820,"293,319"
2025,2,CA,Shasta,45-64 yrs,07SEP2025:04:03:55,2510,"186,541"
2025,2,CA,Sierra,45-64 yrs,07SEP2025:04:03:55,20,"2,755"
2025,2,CA,Siskiyou,45-64 yrs,07SEP2025:04:03:55,504,"44,533"
2025,2,CA,Solano,45-64 yrs,07SEP2025:04:03:55,4132,"440,759"
2025,2,CA,Sonoma,45-64 yrs,07SEP2025:04:03:55,4633,"500,203"
2025,2,CA,Stanislaus,45-64 yrs,07SEP2025:04:03:55,7170,"547,424"
2025,2,CA,Sutter,45-64 yrs,07SEP2025:04:03:55,1246,"95,364"
2025,2,CA,Tehama,45-64 yrs,07SEP2025:04:03:55,703,"55,078"
2025,2,CA,Trinity,45-64 yrs,07SEP2025:04:03:55,155,"12,562"
2025,2,CA,Tulare,45-64 yrs,07SEP2025:04:03:55,4751,"458,532"
2025,2,CA,Tuolumne,45-64 yrs,07SEP2025:04:03:55,716,"52,508"
2025,2,CA,Ventura,45-64 yrs,07SEP2025:04:03:55,7121,"852,332"
2025,2,CA,Yolo,45-64 yrs,07SEP2025:04:03:55,1526,"219,016"
2025,2,CA,Yuba,45-64 yrs,07SEP2025:04:03:55,1246,"75,465"
2025,2,CA,Alameda,=< 14 yrs,07SEP2025:04:03:55,123,"1,662,647"
2025,2,CA,Alpine,=< 14 yrs,07SEP2025:04:03:55,0,"1,006"
2025,2,CA,Amador,=< 14 yrs,07SEP2025:04:03:55,4,"38,522"
2025,2,CA,Butte,=< 14 yrs,07SEP2025:04:03:55,15,"226,231"
2025,2,CA,Calaveras,=< 14 yrs,07SEP2025:04:03:55,8,"45,558"
2025,2,CA,Colusa,=< 14 yrs,07SEP2025:04:03:55,0,"21,729"
2025,2,CA,Contra Costa,=< 14 yrs,07SEP2025:04:03:55,109,"1,136,283"
2025,2,CA,Del Norte,=< 14 yrs,07SEP2025:04:03:55,1,"27,495"
2025,2,CA,El Dorado,=< 14 yrs,07SEP2025:04:03:55,34,"188,491"
2025,2,CA,Fresno,=< 14 yrs,07SEP2025:04:03:55,105,"989,136"
2025,2,CA,Glenn,=< 14 yrs,07SEP2025:04:03:55,4,"28,267"
2025,2,CA,Humboldt,=< 14 yrs,07SEP2025:04:03:55,27,"136,041"
2025,2,CA,Imperial,=< 14 yrs,07SEP2025:04:03:55,9,"176,081"
2025,2,CA,Inyo,=< 14 yrs,07SEP2025:04:03:55,1,"19,272"
2025,2,CA,Kern,=< 14 yrs,07SEP2025:04:03:55,94,"889,141"
2025,2,CA,Kings,=< 14 yrs,07SEP2025:04:03:55,24,"149,259"
2025,2,CA,Lake,=< 14 yrs,07SEP2025:04:03:55,14,"64,223"
2025,2,CA,Lassen,=< 14 yrs,07SEP2025:04:03:55,1,"33,006"
2025,2,CA,Los Angeles,=< 14 yrs,07SEP2025:04:03:55,595,10074537
2025,2,CA,Madera,=< 14 yrs,07SEP2025:04:03:55,17,"154,817"
2025,2,CA,Marin,=< 14 yrs,07SEP2025:04:03:55,20,"259,087"
2025,2,CA,Mariposa,=< 14 yrs,07SEP2025:04:03:55,2,"16,005"
2025,2,CA,Mendocino,=< 14 yrs,07SEP2025:04:03:55,11,"86,841"
2025,2,CA,Merced,=< 14 yrs,07SEP2025:04:03:55,37,"269,998"
2025,2,CA,Modoc,=< 14 yrs,07SEP2025:04:03:55,0,"7,849"
2025,2,CA,Mono,=< 14 yrs,07SEP2025:04:03:55,1,"12,753"
2025,2,CA,Monterey,=< 14 yrs,07SEP2025:04:03:55,41,"419,825"
2025,2,CA,Napa,=< 14 yrs,07SEP2025:04:03:55,9,"140,274"
2025,2,CA,Nevada,=< 14 yrs,07SEP2025:04:03:55,7,"96,666"
2025,2,CA,Orange,=< 14 yrs,07SEP2025:04:03:55,201,"3,175,209"
2025,2,CA,Placer,=< 14 yrs,07SEP2025:04:03:55,62,"388,469"
2025,2,CA,Plumas,=< 14 yrs,07SEP2025:04:03:55,1,"17,201"
2025,2,CA,Riverside,=< 14 yrs,07SEP2025:04:03:55,223,"2,413,438"
2025,2,CA,Sacramento,=< 14 yrs,07SEP2025:04:03:55,151,"1,526,256"
2025,2,CA,San Benito,=< 14 yrs,07SEP2025:04:03:55,6,"58,830"
2025,2,CA,San Bernardino,=< 14 yrs,07SEP2025:04:03:55,180,"2,145,184"
2025,2,CA,San Diego,=< 14 yrs,07SEP2025:04:03:55,231,"3,310,766"
2025,2,CA,San Francisco,=< 14 yrs,07SEP2025:04:03:55,39,"874,961"
2025,2,CA,San Joaquin,=< 14 yrs,07SEP2025:04:03:55,62,"741,463"
2025,2,CA,San Luis Obispo,=< 14 yrs,07SEP2025:04:03:55,29,"280,493"
2025,2,CA,San Mateo,=< 14 yrs,07SEP2025:04:03:55,69,"737,926"
2025,2,CA,Santa Barbara,=< 14 yrs,07SEP2025:04:03:55,47,"445,342"
2025,2,CA,Santa Clara,=< 14 yrs,07SEP2025:04:03:55,133,"1,952,377"
2025,2,CA,Santa Cruz,=< 14 yrs,07SEP2025:04:03:55,27,"293,319"
2025,2,CA,Shasta,=< 14 yrs,07SEP2025:04:03:55,21,"186,541"
2025,2,CA,Sierra,=< 14 yrs,07SEP2025:04:03:55,0,"2,755"
2025,2,CA,Siskiyou,=< 14 yrs,07SEP2025:04:03:55,2,"44,533"
2025,2,CA,Solano,=< 14 yrs,07SEP2025:04:03:55,48,"440,759"
2025,2,CA,Sonoma,=< 14 yrs,07SEP2025:04:03:55,44,"500,203"
2025,2,CA,Stanislaus,=< 14 yrs,07SEP2025:04:03:55,54,"547,424"
2025,2,CA,Sutter,=< 14 yrs,07SEP2025:04:03:55,16,"95,364"
2025,2,CA,Tehama,=< 14 yrs,07SEP2025:04:03:55,6,"55,078"
2025,2,CA,Trinity,=< 14 yrs,07SEP2025:04:03:55,1,"12,562"
2025,2,CA,Tulare,=< 14 yrs,07SEP2025:04:03:55,58,"458,532"
2025,2,CA,Tuolumne,=< 14 yrs,07SEP2025:04:03:55,8,"52,508"
2025,2,CA,Ventura,=< 14 yrs,07SEP2025:04:03:55,89,"852,332"
2025,2,CA,Yolo,=< 14 yrs,07SEP2025:04:03:55,23,"219,016"
2025,2,CA,Yuba,=< 14 yrs,07SEP2025:04:03:55,9,"75,465"
2025,2,CA,Alameda,>= 65 yrs,07SEP2025:04:03:55,11707,"1,662,647"
2025,2,CA,Alpine,>= 65 yrs,07SEP2025:04:03:55,2,"1,006"
2025,2,CA,Amador,>= 65 yrs,07SEP2025:04:03:55,834,"38,522"
2025,2,CA,Butte,>= 65 yrs,07SEP2025:04:03:55,3886,"226,231"
2025,2,CA,Calaveras,>= 65 yrs,07SEP2025:04:03:55,1068,"45,558"
2025,2,CA,Colusa,>= 65 yrs,07SEP2025:04:03:55,253,"21,729"
2025,2,CA,Contra Costa,>= 65 yrs,07SEP2025:04:03:55,12514,"1,136,283"
2025,2,CA,Del Norte,>= 65 yrs,07SEP2025:04:03:55,479,"27,495"
2025,2,CA,El Dorado,>= 65 yrs,07SEP2025:04:03:55,3315,"188,491"
2025,2,CA,Fresno,>= 65 yrs,07SEP2025:04:03:55,10100,"989,136"
2025,2,CA,Glenn,>= 65 yrs,07SEP2025:04:03:55,462,"28,267"
2025,2,CA,Humboldt,>= 65 yrs,07SEP2025:04:03:55,2303,"136,041"
2025,2,CA,Imperial,>= 65 yrs,07SEP2025:04:03:55,1687,"176,081"
2025,2,CA,Inyo,>= 65 yrs,07SEP2025:04:03:55,258,"19,272"
2025,2,CA,Kern,>= 65 yrs,07SEP2025:04:03:55,9718,"889,141"
2025,2,CA,Kings,>= 65 yrs,07SEP2025:04:03:55,1320,"149,259"
2025,2,CA,Lake,>= 65 yrs,07SEP2025:04:03:55,1309,"64,223"
2025,2,CA,Lassen,>= 65 yrs,07SEP2025:04:03:55,330,"33,006"
2025,2,CA,Los Angeles,>= 65 yrs,07SEP2025:04:03:55,72418,10074537
2025,2,CA,Madera,>= 65 yrs,07SEP2025:04:03:55,1692,"154,817"
2025,2,CA,Marin,>= 65 yrs,07SEP2025:04:03:55,3138,"259,087"
2025,2,CA,Mariposa,>= 65 yrs,07SEP2025:04:03:55,297,"16,005"
2025,2,CA,Mendocino,>= 65 yrs,07SEP2025:04:03:55,1572,"86,841"
2025,2,CA,Merced,>= 65 yrs,07SEP2025:04:03:55,2637,"269,998"
2025,2,CA,Modoc,>= 65 yrs,07SEP2025:04:03:55,81,"7,849"
2025,2,CA,Mono,>= 65 yrs,07SEP2025:04:03:55,43,"12,753"
2025,2,CA,Monterey,>= 65 yrs,07SEP2025:04:03:55,3104,"419,825"
2025,2,CA,Napa,>= 65 yrs,07SEP2025:04:03:55,1648,"140,274"
2025,2,CA,Nevada,>= 65 yrs,07SEP2025:04:03:55,1875,"96,666"
2025,2,CA,Orange,>= 65 yrs,07SEP2025:04:03:55,27276,"3,175,209"
2025,2,CA,Placer,>= 65 yrs,07SEP2025:04:03:55,6151,"388,469"
2025,2,CA,Plumas,>= 65 yrs,07SEP2025:04:03:55,302,"17,201"
2025,2,CA,Riverside,>= 65 yrs,07SEP2025:04:03:55,28412,"2,413,438"
2025,2,CA,Sacramento,>= 65 yrs,07SEP2025:04:03:55,17328,"1,526,256"
2025,2,CA,San Benito,>= 65 yrs,07SEP2025:04:03:55,417,"58,830"
2025,2,CA,San Bernardino,>= 65 yrs,07SEP2025:04:03:55,22750,"2,145,184"
2025,2,CA,San Diego,>= 65 yrs,07SEP2025:04:03:55,29105,"3,310,766"
2025,2,CA,San Francisco,>= 65 yrs,07SEP2025:04:03:55,4796,"874,961"
2025,2,CA,San Joaquin,>= 65 yrs,07SEP2025:04:03:55,7772,"741,463"
2025,2,CA,San Luis Obispo,>= 65 yrs,07SEP2025:04:03:55,3969,"280,493"
2025,2,CA,San Mateo,>= 65 yrs,07SEP2025:04:03:55,4981,"737,926"
2025,2,CA,Santa Barbara,>= 65 yrs,07SEP2025:04:03:55,4666,"445,342"
2025,2,CA,Santa Clara,>= 65 yrs,07SEP2025:04:03:55,9657,"1,952,377"
2025,2,CA,Santa Cruz,>= 65 yrs,07SEP2025:04:03:55,3108,"293,319"
2025,2,CA,Shasta,>= 65 yrs,07SEP2025:04:03:55,3846,"186,541"
2025,2,CA,Sierra,>= 65 yrs,07SEP2025:04:03:55,29,"2,755"
2025,2,CA,Siskiyou,>= 65 yrs,07SEP2025:04:03:55,818,"44,533"
2025,2,CA,Solano,>= 65 yrs,07SEP2025:04:03:55,5137,"440,759"
2025,2,CA,Sonoma,>= 65 yrs,07SEP2025:04:03:55,7328,"500,203"
2025,2,CA,Stanislaus,>= 65 yrs,07SEP2025:04:03:55,8237,"547,424"
2025,2,CA,Sutter,>= 65 yrs,07SEP2025:04:03:55,1534,"95,364"
2025,2,CA,Tehama,>= 65 yrs,07SEP2025:04:03:55,971,"55,078"
2025,2,CA,Trinity,>= 65 yrs,07SEP2025:04:03:55,269,"12,562"
2025,2,CA,Tulare,>= 65 yrs,07SEP2025:04:03:55,5067,"458,532"
2025,2,CA,Tuolumne,>= 65 yrs,07SEP2025:04:03:55,1219,"52,508"
2025,2,CA,Ventura,>= 65 yrs,07SEP2025:04:03:55,9462,"852,332"
2025,2,CA,Yolo,>= 65 yrs,07SEP2025:04:03:55,1881,"219,016"
2025,2,CA,Yuba,>= 65 yrs,07SEP2025:04:03:55,1231,"75,465"
2025,3,CA,Alameda,15-24 yrs,07SEP2025:04:03:55,936,"1,662,647"
2025,3,CA,Alpine,15-24 yrs,07SEP2025:04:03:55,1,"1,006"
2025,3,CA,Amador,15-24 yrs,07SEP2025:04:03:55,26,"38,522"
2025,3,CA,Butte,15-24 yrs,07SEP2025:04:03:55,205,"226,231"
2025,3,CA,Calaveras,15-24 yrs,07SEP2025:04:03:55,27,"45,558"
2025,3,CA,Colusa,15-24 yrs,07SEP2025:04:03:55,19,"21,729"
2025,3,CA,Contra Costa,15-24 yrs,07SEP2025:04:03:55,874,"1,136,283"
2025,3,CA,Del Norte,15-24 yrs,07SEP2025:04:03:55,11,"27,495"
2025,3,CA,El Dorado,15-24 yrs,07SEP2025:04:03:55,149,"188,491"
2025,3,CA,Fresno,15-24 yrs,07SEP2025:04:03:55,883,"989,136"
2025,3,CA,Glenn,15-24 yrs,07SEP2025:04:03:55,27,"28,267"
2025,3,CA,Humboldt,15-24 yrs,07SEP2025:04:03:55,103,"136,041"
2025,3,CA,Imperial,15-24 yrs,07SEP2025:04:03:55,87,"176,081"
2025,3,CA,Inyo,15-24 yrs,07SEP2025:04:03:55,14,"19,272"
2025,3,CA,Kern,15-24 yrs,07SEP2025:04:03:55,755,"889,141"
2025,3,CA,Kings,15-24 yrs,07SEP2025:04:03:55,117,"149,259"
2025,3,CA,Lake,15-24 yrs,07SEP2025:04:03:55,67,"64,223"
2025,3,CA,Lassen,15-24 yrs,07SEP2025:04:03:55,7,"33,006"
2025,3,CA,Los Angeles,15-24 yrs,07SEP2025:04:03:55,4653,10074537
2025,3,CA,Madera,15-24 yrs,07SEP2025:04:03:55,119,"154,817"
2025,3,CA,Marin,15-24 yrs,07SEP2025:04:03:55,201,"259,087"
2025,3,CA,Mariposa,15-24 yrs,07SEP2025:04:03:55,5,"16,005"
2025,3,CA,Mendocino,15-24 yrs,07SEP2025:04:03:55,87,"86,841"
2025,3,CA,Merced,15-24 yrs,07SEP2025:04:03:55,211,"269,998"
2025,3,CA,Modoc,15-24 yrs,07SEP2025:04:03:55,5,"7,849"
2025,3,CA,Mono,15-24 yrs,07SEP2025:04:03:55,5,"12,753"
2025,3,CA,Monterey,15-24 yrs,07SEP2025:04:03:55,274,"419,825"
2025,3,CA,Napa,15-24 yrs,07SEP2025:04:03:55,109,"140,274"
2025,3,CA,Nevada,15-24 yrs,07SEP2025:04:03:55,54,"96,666"
2025,3,CA,Orange,15-24 yrs,07SEP2025:04:03:55,1836,"3,175,209"
2025,3,CA,Placer,15-24 yrs,07SEP2025:04:03:55,383,"388,469"
2025,3,CA,Plumas,15-24 yrs,07SEP2025:04:03:55,6,"17,201"
2025,3,CA,Riverside,15-24 yrs,07SEP2025:04:03:55,1634,"2,413,438"
2025,3,CA,Sacramento,15-24 yrs,07SEP2025:04:03:55,1255,"1,526,256"
2025,3,CA,San Benito,15-24 yrs,07SEP2025:04:03:55,36,"58,830"
2025,3,CA,San Bernardino,15-24 yrs,07SEP2025:04:03:55,1364,"2,145,184"
2025,3,CA,San Diego,15-24 yrs,07SEP2025:04:03:55,2190,"3,310,766"
2025,3,CA,San Francisco,15-24 yrs,07SEP2025:04:03:55,274,"874,961"
2025,3,CA,San Joaquin,15-24 yrs,07SEP2025:04:03:55,631,"741,463"
2025,3,CA,San Luis Obispo,15-24 yrs,07SEP2025:04:03:55,198,"280,493"
2025,3,CA,San Mateo,15-24 yrs,07SEP2025:04:03:55,334,"737,926"
2025,3,CA,Santa Barbara,15-24 yrs,07SEP2025:04:03:55,283,"445,342"
2025,3,CA,Santa Clara,15-24 yrs,07SEP2025:04:03:55,1107,"1,952,377"
2025,3,CA,Santa Cruz,15-24 yrs,07SEP2025:04:03:55,201,"293,319"
2025,3,CA,Shasta,15-24 yrs,07SEP2025:04:03:55,128,"186,541"
2025,3,CA,Sierra,15-24 yrs,07SEP2025:04:03:55,0,"2,755"
2025,3,CA,Siskiyou,15-24 yrs,07SEP2025:04:03:55,23,"44,533"
2025,3,CA,Solano,15-24 yrs,07SEP2025:04:03:55,375,"440,759"
2025,3,CA,Sonoma,15-24 yrs,07SEP2025:04:03:55,407,"500,203"
2025,3,CA,Stanislaus,15-24 yrs,07SEP2025:04:03:55,414,"547,424"
2025,3,CA,Sutter,15-24 yrs,07SEP2025:04:03:55,90,"95,364"
